Timestamp,DateTime,Open,High,Low,Close,Volume,Spread,Real_Volume
1744067460,2025-04-08 07:11:00,1.09177,1.09179,1.09172,1.09178,42,0,0
1744067520,2025-04-08 07:12:00,1.09179,1.0918,1.09168,1.09172,73,0,0
1744067580,2025-04-08 07:13:00,1.09171,1.09177,1.09169,1.09173,47,0,0
1744067640,2025-04-08 07:14:00,1.09171,1.09171,1.09128,1.09129,89,0,0
1744067700,2025-04-08 07:15:00,1.0913,1.09143,1.09125,1.09126,103,0,0
1744067760,2025-04-08 07:16:00,1.09127,1.09133,1.09081,1.09098,111,0,0
1744067820,2025-04-08 07:17:00,1.09098,1.09107,1.09082,1.0909,77,0,0
1744067880,2025-04-08 07:18:00,1.09089,1.09114,1.09088,1.09099,59,0,0
1744067940,2025-04-08 07:19:00,1.091,1.09114,1.09089,1.09099,83,0,0
1744068000,2025-04-08 07:20:00,1.09099,1.091,1.09085,1.09095,58,0,0
1744068060,2025-04-08 07:21:00,1.09094,1.09097,1.0907,1.09074,102,0,0
1744068120,2025-04-08 07:22:00,1.0907499999999999,1.09096,1.09067,1.09094,103,0,0
1744068180,2025-04-08 07:23:00,1.09095,1.09117,1.09094,1.09111,97,0,0
1744068240,2025-04-08 07:24:00,1.0911,1.09125,1.0911,1.09121,49,0,0
1744068300,2025-04-08 07:25:00,1.09122,1.0913599999999999,1.09118,1.09133,66,0,0
1744068360,2025-04-08 07:26:00,1.09134,1.09139,1.09113,1.09115,66,0,0
1744068420,2025-04-08 07:27:00,1.09116,1.09116,1.09106,1.09108,42,0,0
1744068480,2025-04-08 07:28:00,1.09107,1.09108,1.09083,1.0909200000000001,79,0,0
1744068540,2025-04-08 07:29:00,1.09093,1.09094,1.09071,1.09082,129,0,0
1744068600,2025-04-08 07:30:00,1.09083,1.09093,1.09065,1.09068,141,0,0
1744068660,2025-04-08 07:31:00,1.09069,1.09076,1.09049,1.09051,147,0,0
1744068720,2025-04-08 07:32:00,1.09051,1.09064,1.09044,1.09061,488,0,0
1744068780,2025-04-08 07:33:00,1.0906,1.09079,1.09051,1.09057,93,0,0
1744068840,2025-04-08 07:34:00,1.09059,1.0908,1.09057,1.09072,70,0,0
1744068900,2025-04-08 07:35:00,1.09071,1.09072,1.09062,1.09063,39,0,0
1744068960,2025-04-08 07:36:00,1.09064,1.09073,1.09057,1.09061,70,0,0
1744069020,2025-04-08 07:37:00,1.09062,1.09063,1.09061,1.09061,25,0,0
1744069080,2025-04-08 07:38:00,1.09062,1.09063,1.0905,1.09053,44,0,0
1744069140,2025-04-08 07:39:00,1.09052,1.09052,1.09024,1.09027,44,0,0
1744069200,2025-04-08 07:40:00,1.09026,1.0903,1.09022,1.09025,68,0,0
1744069260,2025-04-08 07:41:00,1.09024,1.09034,1.09017,1.09028,62,0,0
1744069320,2025-04-08 07:42:00,1.09029,1.09057,1.09029,1.09055,85,0,0
1744069380,2025-04-08 07:43:00,1.09056,1.09062,1.0905,1.0905,53,0,0
1744069440,2025-04-08 07:44:00,1.09051,1.0906,1.09051,1.09057,34,0,0
1744069500,2025-04-08 07:45:00,1.09057,1.09072,1.09056,1.09062,47,0,0
1744069560,2025-04-08 07:46:00,1.09063,1.09082,1.09063,1.09081,25,0,0
1744069620,2025-04-08 07:47:00,1.09081,1.09081,1.09049,1.09061,110,0,0
1744069680,2025-04-08 07:48:00,1.09062,1.09073,1.09061,1.09066,43,1,0
1744069740,2025-04-08 07:49:00,1.09067,1.09072,1.09057,1.09063,64,0,0
1744069800,2025-04-08 07:50:00,1.09062,1.09073,1.09049,1.0905,45,3,0
1744069860,2025-04-08 07:51:00,1.09052,1.09062,1.09042,1.09052,63,0,0
1744069920,2025-04-08 07:52:00,1.09056,1.09057,1.09044,1.09044,34,5,0
1744069980,2025-04-08 07:53:00,1.09045,1.0905,1.09044,1.09046,37,4,0
1744070040,2025-04-08 07:54:00,1.09047,1.09063,1.09047,1.09057,37,2,0
1744070100,2025-04-08 07:55:00,1.09057,1.09059,1.09046,1.09047,39,5,0
1744070160,2025-04-08 07:56:00,1.09048,1.09053,1.09046,1.09051,31,3,0
1744070220,2025-04-08 07:57:00,1.09052,1.09056,1.09039,1.09042,124,6,0
1744070280,2025-04-08 07:58:00,1.09041,1.09055,1.09028,1.09043,605,6,0
1744070340,2025-04-08 07:59:00,1.09043,1.0907,1.09029,1.09047,1084,21,0
1744070400,2025-04-08 08:00:00,1.09056,1.09057,1.09038,1.09038,4,57,0
1744070460,2025-04-08 08:01:00,1.0902,1.09038,1.0902,1.09038,2,58,0
1744070520,2025-04-08 08:02:00,1.09017,1.09038,1.09017,1.09038,2,58,0
1744070640,2025-04-08 08:04:00,1.09049,1.09053,1.09049,1.09053,4,27,0
1744070700,2025-04-08 08:05:00,1.09053,1.09053,1.09053,1.09053,1,29,0
1744070760,2025-04-08 08:06:00,1.09053,1.09053,1.09053,1.09053,1,31,0
1744070820,2025-04-08 08:07:00,1.09053,1.09053,1.09053,1.09053,1,31,0
1744070880,2025-04-08 08:08:00,1.09053,1.09053,1.09053,1.09053,1,28,0
1744070940,2025-04-08 08:09:00,1.09053,1.09053,1.09053,1.09053,1,28,0
1744071000,2025-04-08 08:10:00,1.09053,1.09053,1.09053,1.09053,1,28,0
1744071120,2025-04-08 08:12:00,1.09053,1.09053,1.09053,1.09053,1,30,0
1744071180,2025-04-08 08:13:00,1.09053,1.09053,1.09053,1.09053,1,30,0
1744071240,2025-04-08 08:14:00,1.09053,1.09053,1.09053,1.09053,1,28,0
1744071300,2025-04-08 08:15:00,1.09053,1.09053,1.09053,1.09053,1,29,0
1744071360,2025-04-08 08:16:00,1.09053,1.09053,1.09053,1.09053,1,28,0
1744071420,2025-04-08 08:17:00,1.09053,1.09053,1.09053,1.09053,1,28,0
1744071480,2025-04-08 08:18:00,1.09053,1.09053,1.09053,1.09053,1,30,0
1744071540,2025-04-08 08:19:00,1.0903100000000001,1.0903100000000001,1.0903100000000001,1.0903100000000001,1,61,0
1744071600,2025-04-08 08:20:00,1.09039,1.09054,1.09038,1.09054,26,44,0
1744071660,2025-04-08 08:21:00,1.09054,1.09083,1.09052,1.0906,24,27,0
1744071720,2025-04-08 08:22:00,1.09053,1.09068,1.09041,1.09067,12,40,0
1744071780,2025-04-08 08:23:00,1.09068,1.09081,1.09068,1.09079,10,31,0
1744071840,2025-04-08 08:24:00,1.09081,1.09082,1.09077,1.09077,18,32,0
1744071900,2025-04-08 08:25:00,1.0907499999999999,1.09084,1.09069,1.09082,24,32,0
1744071960,2025-04-08 08:26:00,1.09082,1.09084,1.09079,1.0908,6,29,0
1744072020,2025-04-08 08:27:00,1.09079,1.0908,1.09078,1.0908,4,34,0
1744072080,2025-04-08 08:28:00,1.09079,1.09105,1.09077,1.09083,16,11,0
1744072140,2025-04-08 08:29:00,1.09084,1.09084,1.09081,1.09081,6,30,0
1744072200,2025-04-08 08:30:00,1.09081,1.09084,1.09081,1.09084,5,25,0
1744072260,2025-04-08 08:31:00,1.09084,1.09086,1.09084,1.09085,3,26,0
1744072320,2025-04-08 08:32:00,1.09086,1.09087,1.09084,1.09087,15,23,0
1744072380,2025-04-08 08:33:00,1.09087,1.09089,1.09085,1.09086,18,20,0
1744072440,2025-04-08 08:34:00,1.09087,1.0909,1.09086,1.09087,14,18,0
1744072500,2025-04-08 08:35:00,1.09088,1.0909,1.09086,1.09087,11,18,0
1744072560,2025-04-08 08:36:00,1.09089,1.09095,1.09085,1.09095,20,12,0
1744072620,2025-04-08 08:37:00,1.09095,1.09103,1.09088,1.09089,56,39,0
1744072680,2025-04-08 08:38:00,1.09089,1.09089,1.09088,1.09088,6,42,0
1744072740,2025-04-08 08:39:00,1.09088,1.09091,1.09088,1.09089,3,39,0
1744072800,2025-04-08 08:40:00,1.09091,1.0909200000000001,1.09088,1.09088,6,38,0
1744072920,2025-04-08 08:42:00,1.09089,1.09102,1.09089,1.09101,7,30,0
1744072980,2025-04-08 08:43:00,1.09102,1.09102,1.09101,1.09101,4,31,0
1744073040,2025-04-08 08:44:00,1.09103,1.09103,1.091,1.09103,3,28,0
1744073100,2025-04-08 08:45:00,1.09102,1.09103,1.09102,1.09102,3,28,0
1744073160,2025-04-08 08:46:00,1.09103,1.09103,1.09102,1.09102,2,28,0
1744073220,2025-04-08 08:47:00,1.09103,1.09103,1.09102,1.09102,2,29,0
1744073280,2025-04-08 08:48:00,1.09103,1.09103,1.09093,1.09093,6,28,0
1744073400,2025-04-08 08:50:00,1.09098,1.09118,1.09098,1.09116,5,27,0
1744073460,2025-04-08 08:51:00,1.09117,1.09118,1.09117,1.09117,3,24,0
1744073520,2025-04-08 08:52:00,1.09117,1.09117,1.09117,1.09117,1,22,0
1744073580,2025-04-08 08:53:00,1.09118,1.09127,1.09114,1.09124,71,24,0
1744073640,2025-04-08 08:54:00,1.09122,1.09127,1.09121,1.09121,13,44,0
1744073700,2025-04-08 08:55:00,1.09121,1.09121,1.09118,1.09118,6,42,0
1744073760,2025-04-08 08:56:00,1.09118,1.09119,1.09112,1.09118,14,38,0
1744073820,2025-04-08 08:57:00,1.09119,1.0912,1.09117,1.09119,9,32,0
1744073880,2025-04-08 08:58:00,1.09118,1.09119,1.09118,1.09119,2,32,0
1744073940,2025-04-08 08:59:00,1.0912,1.09121,1.09118,1.09121,7,30,0
1744074000,2025-04-08 09:00:00,1.09121,1.09138,1.09111,1.0913599999999999,91,0,0
1744074060,2025-04-08 09:01:00,1.09137,1.09193,1.0913599999999999,1.09186,118,0,0
1744074120,2025-04-08 09:02:00,1.09187,1.09208,1.09162,1.09163,82,0,0
1744074180,2025-04-08 09:03:00,1.09163,1.09163,1.09143,1.09145,24,5,0
1744074240,2025-04-08 09:04:00,1.09143,1.09143,1.09129,1.09132,33,0,0
1744074300,2025-04-08 09:05:00,1.09133,1.09134,1.09113,1.09115,59,4,0
1744074360,2025-04-08 09:06:00,1.09113,1.09114,1.09113,1.09113,3,5,0
1744074420,2025-04-08 09:07:00,1.09114,1.09124,1.09114,1.09116,26,4,0
1744074480,2025-04-08 09:08:00,1.09117,1.0913,1.0911,1.09129,32,2,0
1744074540,2025-04-08 09:09:00,1.09129,1.0915,1.09128,1.0913,39,0,0
1744074600,2025-04-08 09:10:00,1.09129,1.09144,1.09129,1.09142,23,4,0
1744074660,2025-04-08 09:11:00,1.09143,1.09143,1.09125,1.09138,57,3,0
1744074720,2025-04-08 09:12:00,1.09138,1.09143,1.09119,1.0912,27,2,0
1744074780,2025-04-08 09:13:00,1.09119,1.09131,1.09118,1.09131,38,2,0
1744074840,2025-04-08 09:14:00,1.09131,1.09137,1.09128,1.0913599999999999,20,4,0
1744074900,2025-04-08 09:15:00,1.09138,1.09163,1.0913,1.09162,46,0,0
1744074960,2025-04-08 09:16:00,1.09163,1.09163,1.09147,1.09147,33,1,0
1744075020,2025-04-08 09:17:00,1.09147,1.09154,1.09133,1.09134,53,2,0
1744075080,2025-04-08 09:18:00,1.09134,1.09134,1.09085,1.09085,43,1,0
1744075140,2025-04-08 09:19:00,1.09086,1.09087,1.09085,1.09085,14,5,0
1744075200,2025-04-08 09:20:00,1.09086,1.09111,1.09086,1.0911,48,1,0
1744075260,2025-04-08 09:21:00,1.0911,1.09112,1.09085,1.09096,55,1,0
1744075320,2025-04-08 09:22:00,1.09095,1.09102,1.09095,1.09101,18,4,0
1744075380,2025-04-08 09:23:00,1.09101,1.09116,1.091,1.091,24,1,0
1744075440,2025-04-08 09:24:00,1.09101,1.09102,1.09095,1.09101,22,1,0
1744075500,2025-04-08 09:25:00,1.09102,1.09122,1.09102,1.0912,43,2,0
1744075560,2025-04-08 09:26:00,1.09121,1.09129,1.09121,1.09122,29,2,0
1744075620,2025-04-08 09:27:00,1.09121,1.09121,1.09114,1.09121,23,2,0
1744075680,2025-04-08 09:28:00,1.09121,1.09122,1.09115,1.09115,26,2,0
1744075740,2025-04-08 09:29:00,1.09115,1.0912,1.09108,1.09114,31,2,0
1744075800,2025-04-08 09:30:00,1.09115,1.09116,1.09097,1.09109,50,0,0
1744075860,2025-04-08 09:31:00,1.09108,1.09114,1.09102,1.09113,51,0,0
1744075920,2025-04-08 09:32:00,1.09114,1.09117,1.09102,1.09103,31,0,0
1744075980,2025-04-08 09:33:00,1.09104,1.09123,1.09104,1.09123,27,0,0
1744076040,2025-04-08 09:34:00,1.09122,1.09139,1.09122,1.09137,75,0,0
1744076100,2025-04-08 09:35:00,1.09138,1.09172,1.09138,1.09172,79,0,0
1744076160,2025-04-08 09:36:00,1.09172,1.09182,1.09161,1.09176,66,0,0
1744076220,2025-04-08 09:37:00,1.09177,1.09191,1.09176,1.09176,55,0,0
1744076280,2025-04-08 09:38:00,1.09176,1.09183,1.09172,1.09177,30,0,0
1744076340,2025-04-08 09:39:00,1.09177,1.09178,1.09167,1.09176,50,0,0
1744076400,2025-04-08 09:40:00,1.09176,1.09183,1.09166,1.09167,61,0,0
1744076460,2025-04-08 09:41:00,1.09167,1.09178,1.09167,1.09177,19,0,0
1744076520,2025-04-08 09:42:00,1.0918,1.09183,1.09168,1.09169,47,0,0
1744076580,2025-04-08 09:43:00,1.0917,1.09172,1.09147,1.09148,84,0,0
1744076640,2025-04-08 09:44:00,1.09147,1.09165,1.09147,1.0916,35,0,0
1744076700,2025-04-08 09:45:00,1.09159,1.09169,1.09157,1.09167,57,0,0
1744076760,2025-04-08 09:46:00,1.09168,1.09172,1.09161,1.09161,34,0,0
1744076820,2025-04-08 09:47:00,1.09163,1.09166,1.09161,1.09165,31,0,0
1744076880,2025-04-08 09:48:00,1.09166,1.09166,1.09155,1.09159,35,0,0
1744076940,2025-04-08 09:49:00,1.0916,1.09184,1.0916,1.09184,32,0,0
1744077000,2025-04-08 09:50:00,1.09186,1.09189,1.09183,1.09184,31,0,0
1744077060,2025-04-08 09:51:00,1.09182,1.09182,1.09173,1.09174,34,0,0
1744077120,2025-04-08 09:52:00,1.09175,1.09186,1.0917,1.09178,39,0,0
1744077180,2025-04-08 09:53:00,1.09179,1.09185,1.09167,1.09184,64,0,0
1744077240,2025-04-08 09:54:00,1.09183,1.09193,1.09173,1.09174,34,0,0
1744077300,2025-04-08 09:55:00,1.09174,1.09181,1.09171,1.09171,26,0,0
1744077360,2025-04-08 09:56:00,1.0917,1.09175,1.09167,1.09169,20,0,0
1744077420,2025-04-08 09:57:00,1.0917,1.0917,1.09169,1.0917,7,0,0
1744077480,2025-04-08 09:58:00,1.09171,1.09171,1.09157,1.09167,25,0,0
1744077540,2025-04-08 09:59:00,1.09166,1.09175,1.09166,1.09172,32,0,0
1744077600,2025-04-08 10:00:00,1.09171,1.09187,1.09167,1.09185,50,0,0
1744077660,2025-04-08 10:01:00,1.09186,1.09193,1.0918,1.0918,29,0,0
1744077720,2025-04-08 10:02:00,1.09182,1.09183,1.09167,1.09173,68,0,0
1744077780,2025-04-08 10:03:00,1.09174,1.09179,1.09166,1.09168,35,0,0
1744077840,2025-04-08 10:04:00,1.09167,1.09175,1.09159,1.09168,42,0,0
1744077900,2025-04-08 10:05:00,1.0917,1.09173,1.09157,1.09158,29,0,0
1744077960,2025-04-08 10:06:00,1.09159,1.0916,1.09137,1.09141,48,0,0
1744078020,2025-04-08 10:07:00,1.09141,1.09163,1.09141,1.09157,33,0,0
1744078080,2025-04-08 10:08:00,1.09158,1.09173,1.09158,1.09163,29,0,0
1744078140,2025-04-08 10:09:00,1.09163,1.09164,1.09152,1.0916,46,0,0
1744078200,2025-04-08 10:10:00,1.09162,1.09164,1.09154,1.09155,54,0,0
1744078260,2025-04-08 10:11:00,1.09156,1.09156,1.09149,1.09151,26,0,0
1744078320,2025-04-08 10:12:00,1.0915,1.09158,1.09144,1.09154,44,0,0
1744078380,2025-04-08 10:13:00,1.0915300000000001,1.09158,1.09148,1.09154,26,0,0
1744078440,2025-04-08 10:14:00,1.0915300000000001,1.09159,1.09142,1.09142,36,0,0
1744078500,2025-04-08 10:15:00,1.09143,1.09144,1.09133,1.09133,41,0,0
1744078560,2025-04-08 10:16:00,1.09131,1.09131,1.09122,1.09122,29,0,0
1744078620,2025-04-08 10:17:00,1.09121,1.09127,1.09103,1.09116,61,0,0
1744078680,2025-04-08 10:18:00,1.09117,1.09117,1.09087,1.0909200000000001,46,0,0
1744078740,2025-04-08 10:19:00,1.09093,1.09104,1.09093,1.09101,26,0,0
1744078800,2025-04-08 10:20:00,1.09101,1.09104,1.09089,1.09089,36,0,0
1744078860,2025-04-08 10:21:00,1.09088,1.09106,1.09088,1.091,50,0,0
1744078920,2025-04-08 10:22:00,1.091,1.091,1.09079,1.09081,38,0,0
1744078980,2025-04-08 10:23:00,1.0908,1.09111,1.09079,1.09111,50,0,0
1744079040,2025-04-08 10:24:00,1.0911,1.09132,1.0911,1.09122,38,0,0
1744079100,2025-04-08 10:25:00,1.09121,1.09149,1.0912,1.0913599999999999,65,0,0
1744079160,2025-04-08 10:26:00,1.0913599999999999,1.09139,1.09127,1.0913599999999999,39,0,0
1744079220,2025-04-08 10:27:00,1.09135,1.09146,1.09134,1.09138,37,0,0
1744079280,2025-04-08 10:28:00,1.09137,1.09147,1.09133,1.09137,44,0,0
